2024-04-26 00:38:13,812 INFO    StreamThr :4084916 [internal.py:wandb_internal():86] W&B internal server running at pid: 4084916, started at: 2024-04-26 00:38:13.810314
2024-04-26 00:38:20,635 DEBUG   HandlerThread:4084916 [system_info.py:probe():151] Probing system
2024-04-26 00:38:20,641 DEBUG   HandlerThread:4084916 [system_info.py:_probe_git():136] Probing git
2024-04-26 00:38:20,657 DEBUG   HandlerThread:4084916 [system_info.py:_probe_git():144] Probing git done
2024-04-26 00:38:20,658 DEBUG   HandlerThread:4084916 [system_info.py:probe():199] Probing system done
2024-04-26 00:38:20,658 DEBUG   HandlerThread:4084916 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-362.24.1.el9_3.x86_64-x86_64-with-glibc2.34', 'python': '3.11.7', 'heartbeatAt': '2024-04-25T21:38:20.636112', 'startedAt': '2024-04-25T21:38:13.780790', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/nlp/matan_avitan/git/rep-to-string-counterfactuals/notebooks/leace_erasure_males.py', 'codePathLocal': 'notebooks/leace_erasure_males.py', 'codePath': 'notebooks/leace_erasure_males.py', 'git': {'remote': 'git@github.com:MatanAvitan/rep-to-string-counterfactuals.git', 'commit': '40fde82ae20b8c6f6aa12d2f1c248a3c0ee56879'}, 'email': 'matan.avitan2@live.biu.ac.il', 'root': '/home/nlp/matan_avitan/git/rep-to-string-counterfactuals', 'host': 'dsinlp01', 'username': 'matan_avitan', 'executable': '/home/nlp/matan_avitan/mambaforge/envs/vec2text_inter_old/bin/python', 'cpu_count': 128, 'cpu_count_logical': 128, 'cpu_freq': {'current': 2016.4626171875, 'min': 1500.0, 'max': 2000.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 3092.536, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 3093.479, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}, {'current': 2000.0, 'min': 1500.0, 'max': 2000.0}], 'disk': {'/': {'total': 3569.232921600342, 'used': 84.10888290405273}}, 'gpu': 'NVIDIA A100-SXM4-80GB', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 1007.2246437072754}}
2024-04-26 00:38:20,659 INFO    HandlerThread:4084916 [system_monitor.py:probe():224] Finished collecting system info
2024-04-26 00:38:20,659 INFO    HandlerThread:4084916 [system_monitor.py:probe():227] Publishing system info
2024-04-26 00:38:20,660 DEBUG   HandlerThread:4084916 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-04-26 00:38:21,432 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/conda-environment.yaml
2024-04-26 00:38:26,573 DEBUG   HandlerThread:4084916 [system_info.py:_save_conda():220] Saving conda packages done
2024-04-26 00:38:26,580 INFO    HandlerThread:4084916 [system_monitor.py:probe():229] Finished publishing system info
2024-04-26 00:38:26,588 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:38:26,588 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: keepalive
2024-04-26 00:38:26,589 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:38:26,590 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: keepalive
2024-04-26 00:38:26,591 DEBUG   SenderThread:4084916 [sender.py:send():382] send: files
2024-04-26 00:38:26,592 INFO    SenderThread:4084916 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-04-26 00:38:26,599 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: python_packages
2024-04-26 00:38:26,601 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: python_packages
2024-04-26 00:38:26,602 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:38:26,609 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:38:26,609 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:38:26,952 DEBUG   SenderThread:4084916 [sender.py:send():382] send: telemetry
2024-04-26 00:38:27,434 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/conda-environment.yaml
2024-04-26 00:38:27,435 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/wandb-metadata.json
2024-04-26 00:38:27,436 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/requirements.txt
2024-04-26 00:38:27,493 INFO    wandb-upload_0:4084916 [upload_job.py:push():131] Uploaded file /home/nlp/matan_avitan/.tmp/tmpm150quwgwandb/3o6i5xcx-wandb-metadata.json
2024-04-26 00:38:28,436 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/output.log
2024-04-26 00:38:30,418 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:38:30,438 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/output.log
2024-04-26 00:38:35,419 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:38:40,420 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:38:41,602 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:38:41,602 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:38:41,607 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:38:45,839 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:38:46,454 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/config.yaml
2024-04-26 00:38:51,090 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:38:52,459 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/output.log
2024-04-26 00:38:56,602 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:38:56,603 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:38:56,608 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:38:56,882 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:01,883 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:04,470 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/output.log
2024-04-26 00:39:06,472 INFO    Thread-17 :4084916 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nlp/matan_avitan/git/rep-to-string-counterfactuals/wandb/run-20240426_003813-e3e9lgim/files/output.log
2024-04-26 00:39:06,901 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:11,603 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:39:11,604 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:39:11,609 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:39:12,897 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:17,576 DEBUG   SystemMonitor:4084916 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-26 00:39:17,581 DEBUG   SenderThread:4084916 [sender.py:send():382] send: stats
2024-04-26 00:39:18,582 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:23,584 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:26,603 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:39:26,604 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:39:26,643 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:39:28,841 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:33,842 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:38,843 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:41,603 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:39:41,604 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:39:41,644 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:39:44,841 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:47,585 DEBUG   SenderThread:4084916 [sender.py:send():382] send: stats
2024-04-26 00:39:50,587 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:55,588 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:39:56,604 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:39:56,604 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:39:56,644 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:40:00,837 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:05,838 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:10,839 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:11,604 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:40:11,604 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:40:11,644 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:40:16,811 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:17,587 DEBUG   SenderThread:4084916 [sender.py:send():382] send: stats
2024-04-26 00:40:22,590 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:26,604 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:40:26,605 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:40:26,644 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:40:27,825 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:32,826 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:37,827 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:41,604 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:40:41,605 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:40:41,644 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:40:42,879 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:47,591 DEBUG   SenderThread:4084916 [sender.py:send():382] send: stats
2024-04-26 00:40:48,593 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:53,594 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:40:56,604 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: stop_status
2024-04-26 00:40:56,605 DEBUG   SenderThread:4084916 [sender.py:send_request():409] send_request: stop_status
2024-04-26 00:40:56,644 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-26 00:40:58,889 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
2024-04-26 00:41:03,890 DEBUG   HandlerThread:4084916 [handler.py:handle_request():146] handle_request: status_report
